,confirm,country,date,continent
12444,16557.0,奥地利,2020.05.26,欧洲
12445,15073.0,多米尼加,2020.05.26,北美洲
12446,14669.0,菲律宾,2020.05.26,亚洲
12447,12628.0,阿根廷,2020.05.26,南美洲
12448,11831.0,阿富汗,2020.05.26,亚洲
12449,11627.0,丹麦,2020.05.26,欧洲
12450,11227.0,塞尔维亚,2020.05.26,欧洲
12451,11225.0,韩国,2020.05.26,亚洲
12452,11183.0,巴拿马,2020.05.26,北美洲
12453,9223.0,巴林,2020.05.26,亚洲
12454,8969.0,哈萨克斯坦,2020.05.26,亚洲
12455,8503.0,阿尔及利亚,2020.05.26,非洲
12456,8374.0,挪威,2020.05.26,欧洲
12457,8118.0,阿曼,2020.05.26,亚洲
12458,8068.0,尼日利亚,2020.05.26,非洲
12459,7604.0,马来西亚,2020.05.26,亚洲
12460,7556.0,摩洛哥,2020.05.26,非洲
12461,7402.0,亚美尼亚,2020.05.26,亚洲
12462,7133.0,澳大利亚,2020.05.26,大洋洲
12463,6964.0,加纳,2020.05.26,非洲
12464,6660.0,玻利维亚,2020.05.26,南美洲
12465,6628.0,芬兰,2020.05.26,欧洲
12466,5044.0,喀麦隆,2020.05.26,非洲
12467,4632.0,伊拉克,2020.05.26,亚洲
12468,4271.0,阿塞拜疆,2020.05.26,亚洲
12469,4189.0,洪都拉斯,2020.05.26,北美洲
12470,3993.0,卢森堡,2020.05.26,欧洲
12471,3976.0,苏丹,2020.05.26,非洲
12472,3771.0,匈牙利,2020.05.26,欧洲
12473,3760.0,危地马拉,2020.05.26,北美洲
12474,3281.0,乌兹别克斯坦,2020.05.26,亚洲
12475,3275.0,几内亚,2020.05.26,非洲
12476,3161.0,塞内加尔,2020.05.26,非洲
12477,3045.0,泰国,2020.05.26,亚洲
12478,2882.0,希腊,2020.05.26,欧洲
12479,2468.0,吉布提,2020.05.26,非洲
12480,2443.0,保加利亚,2020.05.26,欧洲
12481,2244.0,克罗地亚,2020.05.26,欧洲
12482,2135.0,加蓬,2020.05.26,非洲
12483,1963.0,古巴,2020.05.26,北美洲
12484,1834.0,爱沙尼亚,2020.05.26,欧洲
12485,1804.0,冰岛,2020.05.26,欧洲
12486,1689.0,索马里,2020.05.26,非洲
12487,1639.0,立陶宛,2020.05.26,欧洲
12488,1513.0,斯洛伐克,2020.05.26,欧洲
12489,1504.0,新西兰,2020.05.26,大洋洲
12490,1469.0,斯洛文尼亚,2020.05.26,欧洲
12491,1468.0,吉尔吉斯斯坦,2020.05.26,亚洲
12492,1395.0,马尔代夫,2020.05.26,亚洲
12493,1348.0,肯尼亚,2020.05.26,非洲
12494,1278.0,斯里兰卡,2020.05.26,亚洲
12495,1178.0,几内亚比绍,2020.05.26,非洲
12496,1177.0,委内瑞拉,2020.05.26,南美洲
12497,1140.0,黎巴嫩,2020.05.26,亚洲
12498,1077.0,马里,2020.05.26,非洲
12499,1063.0,海地,2020.05.26,北美洲
12500,1053.0,拉脱维亚,2020.05.26,欧洲
12501,1051.0,突尼斯,2020.05.26,非洲
12502,1043.0,赤道几内亚,2020.05.26,非洲
12503,1029.0,阿尔巴尼亚,2020.05.26,欧洲
12504,951.0,哥斯达黎加,2020.05.26,北美洲
12505,951.0,尼日尔,2020.05.26,非洲
12506,937.0,塞浦路斯,2020.05.26,亚洲
12507,920.0,赞比亚,2020.05.26,非洲
12508,865.0,巴拉圭,2020.05.26,南美洲
12509,832.0,布基纳法索,2020.05.26,非洲
12510,787.0,乌拉圭,2020.05.26,南美洲
12511,772.0,尼泊尔,2020.05.26,亚洲
12512,763.0,安道尔,2020.05.26,欧洲
12513,701.0,埃塞俄比亚,2020.05.26,非洲
12514,687.0,乍得,2020.05.26,非洲
12515,666.0,圣马力诺,2020.05.26,欧洲
12516,652.0,中非共和国,2020.05.26,非洲
12517,611.0,马耳他,2020.05.26,欧洲
12518,586.0,马达加斯加,2020.05.26,非洲
12519,509.0,坦桑尼亚,2020.05.26,非洲
12520,390.0,佛得角,2020.05.26,非洲
12521,386.0,多哥,2020.05.26,非洲
12522,336.0,卢旺达,2020.05.26,非洲
12523,334.0,毛里求斯,2020.05.26,非洲
12524,327.0,越南,2020.05.26,亚洲
12525,324.0,黑山,2020.05.26,欧洲
12526,279.0,尼加拉瓜,2020.05.26,北美洲
12527,265.0,利比里亚,2020.05.26,非洲
12528,262.0,毛里塔尼亚,2020.05.26,非洲
12529,256.0,斯威士兰,2020.05.26,非洲
12530,222.0,乌干达,2020.05.26,非洲
12531,209.0,莫桑比克,2020.05.26,非洲
12532,208.0,贝宁,2020.05.26,非洲
12533,206.0,缅甸,2020.05.26,亚洲
12534,141.0,文莱,2020.05.26,亚洲
12535,141.0,蒙古,2020.05.26,亚洲
12536,137.0,圭亚那,2020.05.26,南美洲
12537,124.0,柬埔寨,2020.05.26,亚洲
12538,121.0,叙利亚,2020.05.26,亚洲
12539,98.0,摩纳哥,2020.05.26,欧洲
12540,70.0,安哥拉,2020.05.26,非洲
12541,56.0,津巴布韦,2020.05.26,非洲
12542,39.0,厄立特里亚,2020.05.26,非洲
12543,27.0,不丹,2020.05.26,亚洲
12544,25.0,冈比亚,2020.05.26,非洲
12545,24.0,东帝汶,2020.05.26,亚洲
12546,21.0,纳米比亚,2020.05.26,非洲
12547,19.0,老挝,2020.05.26,亚洲
12548,18.0,伯利兹,2020.05.26,北美洲
12549,11.0,苏里南,2020.05.26,南美洲
12550,11.0,塞舌尔,2020.05.26,非洲
12551,8.0,巴布亚新几内亚,2020.05.26,大洋洲
12552,1725275.0,美国,2020.05.27,北美洲
12553,391222.0,巴西,2020.05.27,南美洲
12554,370680.0,俄罗斯,2020.05.27,欧洲
12555,283339.0,西班牙,2020.05.27,欧洲
12556,268615.0,英国,2020.05.27,欧洲
12557,230555.0,意大利,2020.05.27,欧洲
12558,182847.0,法国,2020.05.27,欧洲
12559,181524.0,德国,2020.05.27,欧洲
12560,158762.0,土耳其,2020.05.27,亚洲
12561,154820.0,印度,2020.05.27,亚洲
12562,141591.0,伊朗,2020.05.27,亚洲
12563,129751.0,秘鲁,2020.05.27,南美洲
12564,88104.0,加拿大,2020.05.27,北美洲
12565,84547.0,中国,2020.05.27,亚洲
12566,78541.0,沙特阿拉伯,2020.05.27,亚洲
12567,77961.0,智利,2020.05.27,南美洲
12568,74560.0,墨西哥,2020.05.27,北美洲
12569,59151.0,巴基斯坦,2020.05.27,亚洲
12570,57592.0,比利时,2020.05.27,欧洲
12571,48947.0,卡塔尔,2020.05.27,亚洲
12572,45970.0,荷兰,2020.05.27,欧洲
12573,38956.0,白俄罗斯,2020.05.27,欧洲
12574,37355.0,厄瓜多尔,2020.05.27,南美洲
12575,35088.0,瑞典,2020.05.27,欧洲
12576,32876.0,新加坡,2020.05.27,亚洲
12577,31292.0,葡萄牙,2020.05.27,欧洲
12578,31086.0,阿联酋,2020.05.27,亚洲
12579,30776.0,瑞士,2020.05.27,欧洲
12580,24735.0,爱尔兰,2020.05.27,欧洲
12581,24264.0,南非,2020.05.27,非洲
12582,23851.0,印度尼西亚,2020.05.27,亚洲
12583,23267.0,科威特,2020.05.27,亚洲
12584,23003.0,哥伦比亚,2020.05.27,南美洲
12585,22303.0,波兰,2020.05.27,欧洲
12586,21905.0,乌克兰,2020.05.27,欧洲
12587,18756.0,埃及,2020.05.27,非洲
12588,18594.0,罗马尼亚,2020.05.27,欧洲
12589,16771.0,以色列,2020.05.27,亚洲
12590,16591.0,奥地利,2020.05.27,欧洲
12591,15723.0,多米尼加,2020.05.27,北美洲
12592,15049.0,菲律宾,2020.05.27,亚洲
12593,13228.0,阿根廷,2020.05.27,南美洲
12594,12456.0,阿富汗,2020.05.27,亚洲
12595,11679.0,丹麦,2020.05.27,欧洲
12596,11447.0,巴拿马,2020.05.27,北美洲
12597,11275.0,塞尔维亚,2020.05.27,欧洲
12598,11265.0,韩国,2020.05.27,亚洲
12599,9633.0,巴林,2020.05.27,亚洲
12600,9304.0,哈萨克斯坦,2020.05.27,亚洲
12601,8697.0,阿尔及利亚,2020.05.27,非洲
12602,8391.0,挪威,2020.05.27,欧洲
12603,8373.0,阿曼,2020.05.27,亚洲
12604,8344.0,尼日利亚,2020.05.27,非洲
12605,7774.0,亚美尼亚,2020.05.27,亚洲
12606,7619.0,马来西亚,2020.05.27,亚洲
12607,7584.0,摩洛哥,2020.05.27,非洲
12608,7139.0,澳大利亚,2020.05.27,大洋洲
12609,7136.0,玻利维亚,2020.05.27,南美洲
12610,7117.0,加纳,2020.05.27,非洲
12611,6692.0,芬兰,2020.05.27,欧洲
12612,5436.0,喀麦隆,2020.05.27,非洲
12613,4848.0,伊拉克,2020.05.27,亚洲
12614,4568.0,阿塞拜疆,2020.05.27,亚洲
12615,4401.0,洪都拉斯,2020.05.27,北美洲
12616,4146.0,苏丹,2020.05.27,非洲
12617,3995.0,卢森堡,2020.05.27,欧洲
12618,3954.0,危地马拉,2020.05.27,北美洲
12619,3793.0,匈牙利,2020.05.27,欧洲
12620,3355.0,乌兹别克斯坦,2020.05.27,亚洲
12621,3275.0,几内亚,2020.05.27,非洲
12622,3253.0,塞内加尔,2020.05.27,非洲
12623,3054.0,泰国,2020.05.27,亚洲
12624,2903.0,希腊,2020.05.27,欧洲
12625,2697.0,吉布提,2020.05.27,非洲
12626,2460.0,保加利亚,2020.05.27,欧洲
12627,2244.0,克罗地亚,2020.05.27,欧洲
12628,2238.0,加蓬,2020.05.27,非洲
12629,1974.0,古巴,2020.05.27,北美洲
12630,1840.0,爱沙尼亚,2020.05.27,欧洲
12631,1805.0,冰岛,2020.05.27,欧洲
12632,1711.0,索马里,2020.05.27,非洲
12633,1647.0,立陶宛,2020.05.27,欧洲
12634,1520.0,吉尔吉斯斯坦,2020.05.27,亚洲
12635,1515.0,斯洛伐克,2020.05.27,欧洲
12636,1504.0,新西兰,2020.05.27,大洋洲
12637,1471.0,斯洛文尼亚,2020.05.27,欧洲
12638,1471.0,肯尼亚,2020.05.27,非洲
12639,1457.0,马尔代夫,2020.05.27,亚洲
12640,1453.0,斯里兰卡,2020.05.27,亚洲
12641,1211.0,委内瑞拉,2020.05.27,南美洲
12642,1178.0,几内亚比绍,2020.05.27,非洲
12643,1174.0,海地,2020.05.27,北美洲
12644,1161.0,黎巴嫩,2020.05.27,亚洲
12645,1077.0,马里,2020.05.27,非洲
12646,1057.0,拉脱维亚,2020.05.27,欧洲
12647,1051.0,突尼斯,2020.05.27,非洲
12648,1050.0,阿尔巴尼亚,2020.05.27,欧洲
12649,1043.0,赤道几内亚,2020.05.27,非洲
12650,956.0,哥斯达黎加,2020.05.27,北美洲
12651,952.0,尼日尔,2020.05.27,非洲
12652,939.0,塞浦路斯,2020.05.27,亚洲
12653,920.0,赞比亚,2020.05.27,非洲
12654,886.0,尼泊尔,2020.05.27,亚洲
12655,877.0,巴拉圭,2020.05.27,南美洲
12656,845.0,布基纳法索,2020.05.27,非洲
12657,789.0,乌拉圭,2020.05.27,南美洲
12658,763.0,安道尔,2020.05.27,欧洲
12659,759.0,尼加拉瓜,2020.05.27,北美洲
12660,731.0,埃塞俄比亚,2020.05.27,非洲
12661,700.0,乍得,2020.05.27,非洲
12662,671.0,中非共和国,2020.05.27,非洲
12663,667.0,圣马力诺,2020.05.27,欧洲
12664,612.0,马耳他,2020.05.27,欧洲
12665,612.0,马达加斯加,2020.05.27,非洲
12666,509.0,坦桑尼亚,2020.05.27,非洲
12667,391.0,多哥,2020.05.27,非洲
12668,390.0,佛得角,2020.05.27,非洲
12669,339.0,卢旺达,2020.05.27,非洲
12670,334.0,毛里求斯,2020.05.27,非洲
12671,327.0,越南,2020.05.27,亚洲
12672,324.0,黑山,2020.05.27,欧洲
12673,268.0,毛里塔尼亚,2020.05.27,非洲
12674,266.0,利比里亚,2020.05.27,非洲
12675,261.0,斯威士兰,2020.05.27,非洲
12676,253.0,乌干达,2020.05.27,非洲
12677,227.0,莫桑比克,2020.05.27,非洲
12678,210.0,贝宁,2020.05.27,非洲
12679,206.0,缅甸,2020.05.27,亚洲
12680,148.0,蒙古,2020.05.27,亚洲
12681,141.0,文莱,2020.05.27,亚洲
12682,139.0,圭亚那,2020.05.27,南美洲
12683,124.0,柬埔寨,2020.05.27,亚洲
12684,121.0,叙利亚,2020.05.27,亚洲
12685,98.0,摩纳哥,2020.05.27,欧洲
12686,71.0,安哥拉,2020.05.27,非洲
12687,56.0,津巴布韦,2020.05.27,非洲
12688,39.0,厄立特里亚,2020.05.27,非洲
12689,28.0,不丹,2020.05.27,亚洲
12690,25.0,冈比亚,2020.05.27,非洲
12691,24.0,东帝汶,2020.05.27,亚洲
12692,22.0,纳米比亚,2020.05.27,非洲
12693,19.0,老挝,2020.05.27,亚洲
12694,18.0,伯利兹,2020.05.27,北美洲
12695,11.0,苏里南,2020.05.27,南美洲
12696,11.0,塞舌尔,2020.05.27,非洲
12697,8.0,巴布亚新几内亚,2020.05.27,大洋洲
12698,1745803.0,美国,2020.05.28,北美洲
12699,411821.0,巴西,2020.05.28,南美洲
12700,379051.0,俄罗斯,2020.05.28,欧洲
12701,283849.0,西班牙,2020.05.28,欧洲
12702,268620.0,英国,2020.05.28,欧洲
12703,231139.0,意大利,2020.05.28,欧洲
12704,183038.0,法国,2020.05.28,欧洲
12705,181918.0,德国,2020.05.28,欧洲
12706,163120.0,印度,2020.05.28,亚洲
12707,159797.0,土耳其,2020.05.28,亚洲
12708,143849.0,伊朗,2020.05.28,亚洲
12709,135905.0,秘鲁,2020.05.28,南美洲
12710,89015.0,加拿大,2020.05.28,北美洲
12711,84547.0,中国,2020.05.28,亚洲
12712,82289.0,智利,2020.05.28,南美洲
12713,80185.0,沙特阿拉伯,2020.05.28,亚洲
12714,78023.0,墨西哥,2020.05.28,北美洲
12715,61227.0,巴基斯坦,2020.05.28,亚洲
12716,57849.0,比利时,2020.05.28,欧洲
12717,50914.0,卡塔尔,2020.05.28,亚洲
12718,46152.0,荷兰,2020.05.28,欧洲
12719,39858.0,白俄罗斯,2020.05.28,欧洲
12720,38103.0,厄瓜多尔,2020.05.28,南美洲
12721,35727.0,瑞典,2020.05.28,欧洲
12722,33249.0,新加坡,2020.05.28,亚洲
12723,32532.0,阿联酋,2020.05.28,亚洲
12724,31596.0,葡萄牙,2020.05.28,欧洲
12725,30796.0,瑞士,2020.05.28,欧洲
12726,25937.0,南非,2020.05.28,非洲
12727,24803.0,爱尔兰,2020.05.28,欧洲
12728,24538.0,印度尼西亚,2020.05.28,亚洲
12729,24112.0,科威特,2020.05.28,亚洲
12730,24104.0,哥伦比亚,2020.05.28,南美洲
12731,22600.0,波兰,2020.05.28,欧洲
12732,22382.0,乌克兰,2020.05.28,欧洲
12733,19666.0,埃及,2020.05.28,非洲
12734,18791.0,罗马尼亚,2020.05.28,欧洲
12735,16809.0,以色列,2020.05.28,亚洲
12736,16628.0,奥地利,2020.05.28,欧洲
12737,15723.0,多米尼加,2020.05.28,北美洲
12738,15588.0,菲律宾,2020.05.28,亚洲
12739,13933.0,阿根廷,2020.05.28,南美洲
12740,13036.0,阿富汗,2020.05.28,亚洲
12741,11728.0,巴拿马,2020.05.28,北美洲
12742,11712.0,丹麦,2020.05.28,欧洲
12743,11344.0,韩国,2020.05.28,亚洲
12744,11300.0,塞尔维亚,2020.05.28,欧洲
12745,9977.0,巴林,2020.05.28,亚洲
12746,9576.0,哈萨克斯坦,2020.05.28,亚洲
12747,9009.0,阿曼,2020.05.28,亚洲
12748,8857.0,阿尔及利亚,2020.05.28,非洲
12749,8733.0,尼日利亚,2020.05.28,非洲
12750,8406.0,挪威,2020.05.28,欧洲
12751,8216.0,亚美尼亚,2020.05.28,亚洲
12752,7768.0,玻利维亚,2020.05.28,南美洲
12753,7636.0,摩洛哥,2020.05.28,非洲
12754,7629.0,马来西亚,2020.05.28,亚洲
12755,7303.0,加纳,2020.05.28,非洲
12756,7157.0,澳大利亚,2020.05.28,大洋洲
12757,6743.0,芬兰,2020.05.28,欧洲
12758,5457.0,伊拉克,2020.05.28,亚洲
12759,5436.0,喀麦隆,2020.05.28,非洲
12760,4759.0,阿塞拜疆,2020.05.28,亚洲
12761,4640.0,洪都拉斯,2020.05.28,北美洲
12762,4346.0,苏丹,2020.05.28,非洲
12763,4145.0,危地马拉,2020.05.28,北美洲
12764,4001.0,卢森堡,2020.05.28,欧洲
12765,3816.0,匈牙利,2020.05.28,欧洲
12766,3437.0,乌兹别克斯坦,2020.05.28,亚洲
12767,3348.0,塞内加尔,2020.05.28,非洲
